Can Crop that is also MarinePlant be considered a subcategory of 'Arthropod'?,  False.
MarineInvertebrate SubClassOf Yeast,  False.
MarineInvertebrate SubClassOf Mammal,  False.
MarineInvertebrate SubClassOf Protist,  False.
MarineInvertebrate SubClassOf Centipede,  False.
MarineInvertebrate SubClassOf Crop,  False.
MarineInvertebrate SubClassOf Algae,  False.
MarineInvertebrate SubClassOf Arthropod,  False.
MarineInvertebrate SubClassOf MarineBird,  False.
MarineInvertebrate SubClassOf Chlorophyll,  False.
MarineInvertebrate SubClassOf Mollusk,  False.
MarineInvertebrate SubClassOf Echinoderm,  True.
MarineInvertebrate SubClassOf Animal and Echinoderm and LivingThing,  True.
MarineInvertebrate SubClassOf Plant,  False.
MarineInvertebrate SubClassOf Amoebae,  False.
MarineInvertebrate SubClassOf Insect,  False.
MarineInvertebrate SubClassOf Mold,  False.
MarineInvertebrate SubClassOf Bacteria,  False.
MarineInvertebrate SubClassOf DeciduousVegetation,  False.
MarineInvertebrate SubClassOf Phytoplankton,  False.
MarineInvertebrate SubClassOf Animal and Echinoderm and LivingThing and MarineAnimal,  True
MarineInvertebrate SubClassOf Animal and Echinoderm and Invertebrate and LivingThing and MarineAnimal,  True.
Mollusk and Poultry SubClassOf ExoticVegetation,  False.
Diatom and Millipede SubClassOf SlimeMold,  False.
ExoticSpecies and VegetationSpecies SubClassOf Plant,  False.
MicrobiotaTaxonomy and Nutrient SubClassOf MarineMicrobiota,  False.
Livestock and Sporozoan SubClassOf Arachnid,  False.
Mammal and Radiolarian SubClassOf Algae,  False.
Arthropod and Dairy SubClassOf Radiolarian,  False.
SegmentedWorm and SlimeMold SubClassOf Sponge,  False.
Lichen and Mushroom SubClassOf Bird,  False.
ExoticSpecies and Macrophyte SubClassOf Poultry,  False.
Ciliate and SlimeMold SubClassOf EvergreenVegetation,  False.
Leaf and Mold SubClassOf Anemone,  False.
Canopy and Chlorophyll SubClassOf Amphibian,  False.
Bird and MarineMicrobiota SubClassOf IndigenousSpecies,  False.
Coccolithophore and Protist SubClassOf Dairy,  False.
Diatom and MarineMicrobiota SubClassOf MarineBird,  False.
Fern and Microbiota SubClassOf Flatworm,  False.
Algae and MarineAnimal SubClassOf Litter,  False.
Invertebrate and Macrophyte SubClassOf Mollusk,  False.
FloweringPlant and Poultry SubClassOf Fern,  False.
Liverwort and MarineMammal SubClassOf Mammal,  False.
Animal and Leaf SubClassOf MarineMammal,  False.
Phytoplankton and Reptile SubClassOf Fish,  False.
Microalgae and Vegetation SubClassOf Chlorophyll,  False.
Animal and Crustacean SubClassOf Pollen,  False.
Algae and DeciduousVegetation SubClassOf MarineInvertebrate,  False.
IndigenousSpecies and Radiolarian SubClassOf Moss,  False.
Arachnid and Conifer SubClassOf TreeRing,  False.
Flagellate and Fungi SubClassOf Ciliate,  False.
Macroalgae and Zooplankton SubClassOf EvergreenVegetation,  False.
Coral and Flatworm SubClassOf Vegetation,  False.
Coral and Moss SubClassOf Poultry,  False.
Foraminifer and Protist SubClassOf Macrophyte,  False.
Centipede and Flagellate SubClassOf Coccolithophore,  False.
Microbiota and Mollusk SubClassOf Crop,  False.
Bird and Roundworm SubClassOf Livestock,  False.
Crustacean and Macrophyte SubClassOf Coral,  False.
Dairy and Microalgae SubClassOf Crustacean,  False.
Liverwort and Microphyte SubClassOf ExoticSpecies,  False.
Conifer and MarineBird SubClassOf Crown,  False.
Phytoplankton and VegetationSpecies SubClassOf Human,  False.
Arachnid and Fish SubClassOf Macroalgae,  False.
Crustacean and Human SubClassOf Nutrient,  False.
Animal and Liverwort SubClassOf Invertebrate,  False.
Crop and Vegetation SubClassOf Moss,  False.
Fish and Roundworm SubClassOf Animal,  False.
Anemone and Zooplankton SubClassOf Ciliate,  False.
BlueGreenAlgae and Fern SubClassOf MarineInvertebrate,  False.
Human and Microphyte SubClassOf DominantSpecies,  False.
MarineBird and MarinePlant SubClassOf MarineMicrobiota,  False.
Crown and Foraminifer SubClassOf Diatom,  False.
Flagellate and FungiTaxonomy SubClassOf Jellyfish,  False.
Human and MarineBird SubClassOf FloweringPlant,  False.
Amphibian and Liverwort SubClassOf Sponge,  False.
Canopy and Crustacean SubClassOf Arachnid,  False.
Dairy and Sponge SubClassOf SlimeMold,  False.
Livestock and Microbiota SubClassOf Radiolarian,  False.
MarineMammal and Plankton SubClassOf Anemone,  False.
Vegetation and VegetationSpecies SubClassOf Bird,  False.
Crop and IndigenousVegetation SubClassOf Algae,  False.
Ciliate and VegetationCover SubClassOf TreeRing,  False.
Invertebrate and TreeRing SubClassOf Microalgae,  False.
ExoticSpecies and Pollen SubClassOf Fish,  False.
IndigenousSpecies and VegetationCover SubClassOf FungiTaxonomy,  False.
FloweringPlant and Jellyfish SubClassOf ExoticVegetation,  False.
BlueGreenAlgae and Echinoderm SubClassOf Plankton,  False.
MicrobiotaTaxonomy and Moss SubClassOf Ciliate,  False.
Chlorophyll and Litter SubClassOf Jellyfish,  False.
Crop and Sponge SubClassOf MarinePlant,  False.
Flatworm and IndigenousVegetation SubClassOf Animal,  False.
Anemone and Arachnid SubClassOf DominantSpecies,  False.
FungiTaxonomy SubClassOf Fungi,  False.
Arthropod and Centipede SubClassOf Bird,  False.
Fish and Microalgae SubClassOf Vertebrate,  False.
Bacteria and Crown SubClassOf Arachnid,  False.
Flatworm and Zooplankton SubClassOf MicrobiotaTaxonomy,  False.
EvergreenVegetation and ExoticVegetation SubClassOf Canopy,  False.
Microbiota and Millipede SubClassOf Phytoplankton,  False.
Algae and Plankton SubClassOf VegetationSpecies,  False.
Mollusk and Plankton SubClassOf Lichen,  False.
Nutrient and Roundworm SubClassOf Flatworm,  False.
Insect and Zooplankton SubClassOf Microbiota,  False.
BlueGreenAlgae and Coccolithophore SubClassOf Millipede,  False.
Ciliate and VegetationSpecies SubClassOf Zooplankton,  False.
Fungi and MarineBird SubClassOf Dairy,  False.
Foraminifer and Sporozoan SubClassOf MarineBird,  False.
Diatom and Flagellate SubClassOf Protist,  False.
Dairy and MarinePlant SubClassOf Liverwort,  False.
Leaf and Litter SubClassOf Insect,  False.
Crustacean and Lichen SubClassOf Litter,  False.
Bacteria and Dairy SubClassOf IndigenousVegetation,  False.
Conifer and DominantSpecies SubClassOf Invertebrate,  False.
MarineAnimal and Microphyte SubClassOf Arthropod,  False.
Centipede and FungiTaxonomy SubClassOf Mushroom,  False.
Centipede and Liverwort SubClassOf Human,  False.
Animal and Bird SubClassOf Canopy,  False.
Nutrient and Roundworm SubClassOf MicrobiotaTaxonomy,  False.
Microalgae and Vertebrate SubClassOf Diatom,  False.
Mushroom and Pollen SubClassOf Roundworm,  False.
Algae and EvergreenVegetation SubClassOf Millipede,  False.
Jellyfish and Zooplankton SubClassOf MarineBird,  False.
Arachnid and Echinoderm SubClassOf Reptile,  False.
Millipede and Moss SubClassOf SlimeMold,  False.
ExoticSpecies and Pollen SubClassOf Radiolarian,  False.
Plankton and Sponge SubClassOf Zooplankton,  False.
Fern and IndigenousVegetation SubClassOf Flatworm,  False.
Arachnid and Insect SubClassOf SegmentedWorm,  False.
Sponge and Vertebrate SubClassOf Algae,  False.
Pollen and SegmentedWorm SubClassOf Bacteria,  False.
DominantSpecies and MarinePlant SubClassOf Sponge,  False.
Litter and Reptile SubClassOf Yeast,  False.
Echinoderm and IndigenousVegetation SubClassOf Centipede,  False.
Livestock and Moss SubClassOf Fern,  False.
Amphibian and Bird SubClassOf Poultry,  False.
ExoticVegetation and IndigenousVegetation SubClassOf Livestock,  False.
Arachnid and Macroalgae SubClassOf Microphyte,  False.
EvergreenVegetation and TreeRing SubClassOf Leaf,  False.
Microalgae and Yeast SubClassOf DeciduousVegetation,  False.
Bacteria and Protist SubClassOf Coral,  False.
Chlorophyll and Vertebrate SubClassOf Pollen,  False.
Microbiota and Sponge SubClassOf ExoticSpecies,  False.
DeciduousVegetation and Poultry SubClassOf Plant,  False.
Litter and Radiolarian SubClassOf Sponge,  False.
Bird and Microphyte SubClassOf Phytoplankton,  False.
Flatworm and MarineBird SubClassOf Vertebrate,  False.
DeciduousVegetation and Diatom SubClassOf Yeast,  False.
Crop and FungiTaxonomy SubClassOf Echinoderm,  False.
Human and MarineAnimal SubClassOf Bird,  False.
Fish and Poultry SubClassOf Flagellate,  False.
FloweringPlant and Reptile SubClassOf EvergreenVegetation,  False.
Coral and Flagellate SubClassOf Dairy,  False.
Arthropod and Microbiota SubClassOf Amphibian,  False.
Coccolithophore and MarinePlant SubClassOf Poultry,  False.
Vegetation SubClassOf MarineAnimal,  False.
Mollusk and Roundworm SubClassOf Coccolithophore,  False.
SegmentedWorm and Zooplankton SubClassOf Fern,  False.
IndigenousSpecies and Invertebrate SubClassOf IndigenousVegetation,  False.
DominantSpecies and Human SubClassOf Mollusk,  False.
Poultry and VegetationSpecies SubClassOf Mold,  False.
DeciduousVegetation and MarineInvertebrate SubClassOf Mammal,  False.
Radiolarian and Sporozoan SubClassOf Liverwort,  False.
Bacteria and MarineMicrobiota SubClassOf Macrophyte,  False.
Coccolithophore and Mammal SubClassOf TreeRing,  False.
Diatom and Fungi SubClassOf Insect,  False.
Crop and Lichen SubClassOf Foraminifer,  False.
Algae and ExoticSpecies SubClassOf Amoebae,  False.
Amoebae and Invertebrate SubClassOf Crustacean,  False.
FloweringPlant and Leaf SubClassOf Ciliate,  False.
Coral and Foraminifer SubClassOf Plankton,  False.
Leaf and MicrobiotaTaxonomy SubClassOf MarinePlant,  False.
Reptile and VegetationCover SubClassOf BlueGreenAlgae,  False.
Invertebrate and Vegetation SubClassOf ExoticVegetation,  False.
BlueGreenAlgae and Roundworm SubClassOf Jellyfish,  False.
Lichen and Plankton SubClassOf Coccolithophore,  False.
Crown and MarineInvertebrate SubClassOf ExoticSpecies,  False.
Canopy and Insect SubClassOf IndigenousVegetation,  False.
Macrophyte and Pollen SubClassOf MarineAnimal,  False.
Anemone and Canopy SubClassOf Microalgae,  False.
Fungi and Macroalgae SubClassOf Nutrient,  False.
Human and Protist SubClassOf Crown,  False.
DominantSpecies and Sporozoan SubClassOf MarineMammal,  False.
Livestock and Mammal SubClassOf Macroalgae,  False.
Flagellate and Leaf SubClassOf Animal,  False.
Insect and MarineBird SubClassOf Invertebrate,  False.
Bacteria and VegetationCover SubClassOf Human,  False.
Amoebae and Crustacean SubClassOf Canopy,  False.
Dairy and Moss SubClassOf Microbiota,  False.
Ciliate and Foraminifer SubClassOf Diatom,  False.
Amphibian and ExoticSpecies SubClassOf MicrobiotaTaxonomy,  False.
Protist and Radiolarian SubClassOf MarineMicrobiota,  False.
Centipede and Sporozoan SubClassOf Phytoplankton,  False.
SlimeMold SubClassOf Jellyfish,  False.
Crown and Yeast SubClassOf MarinePlant,  False.
Insect and Microphyte SubClassOf Sponge,  False.
Microalgae and MicrobiotaTaxonomy SubClassOf Bird,  False.
Anemone and Mold SubClassOf Vertebrate,  False.
Conifer and Macroalgae SubClassOf Plant,  True.
Conifer and Macroalgae SubClassOf VegetationCover,  False.
Conifer and Macroalgae SubClassOf Microalgae,  False.
Conifer and Macroalgae SubClassOf Fungi,  False.
Conifer and Macroalgae SubClassOf Arachnid,  False.
Conifer and Macroalgae SubClassOf VegetationSpecies,  False.
Conifer and Macroalgae SubClassOf Livestock,  False.
Conifer and Macroalgae SubClassOf Sponge,  False.
Conifer and Macroalgae SubClassOf Flatworm,  False.
Conifer and Macroalgae SubClassOf Diatom,  False.
Conifer and Macroalgae SubClassOf FungiTaxonomy,  False.
Conifer and Macroalgae SubClassOf MarinePlant,  False.
Conifer and Macroalgae SubClassOf Moss,  False.
Conifer and Macroalgae SubClassOf Vertebrate,  False.
Conifer and Macroalgae SubClassOf Radiolarian,  False.
Conifer and Macroalgae SubClassOf Human,  False.
Conifer and Macroalgae SubClassOf MarineMicrobiota,  False.
Conifer and Macroalgae SubClassOf Animal,  False.
Conifer and Macroalgae SubClassOf Flagellate,  False.
Conifer and Macroalgae SubClassOf Poultry,  False.
Conifer and Macroalgae SubClassOf MarineMammal,  False.
Conifer and Macroalgae SubClassOf Amphibian,  False.
Conifer and Macroalgae SubClassOf Millipede,  False.
Conifer and Macroalgae SubClassOf Plankton,  False.
Conifer and Macroalgae SubClassOf Roundworm,  False.
Conifer and Macroalgae SubClassOf Microphyte,  False.
Conifer and Macroalgae SubClassOf SlimeMold,  False.
Conifer and Macroalgae SubClassOf Microbiota,  False.
Conifer and Macroalgae SubClassOf MicrobiotaTaxonomy,  False.
Conifer and Macroalgae SubClassOf Coccolithophore,  False.
Conifer and Macroalgae SubClassOf Lichen,  False.
Conifer and Macroalgae SubClassOf Leaf,  False.
Conifer and Macroalgae SubClassOf Pollen,  False.
Conifer and Macroalgae SubClassOf Mushroom,  False.
Conifer and Macroalgae SubClassOf Fish,  False.
Conifer and Macroalgae SubClassOf Reptile,  False.
Conifer and Macroalgae SubClassOf MarineAnimal,  False.
Conifer and Macroalgae SubClassOf Foraminifer,  False.
Conifer and Macroalgae SubClassOf Dairy,  False.
Conifer and Macroalgae SubClassOf Liverwort,  False.
Conifer and Macroalgae SubClassOf Crustacean,  False.
Conifer and Macroalgae SubClassOf Canopy,  False.
Conifer and Macroalgae SubClassOf Coral,  False.
Conifer and Macroalgae SubClassOf ExoticVegetation,  False.
Conifer and Macroalgae SubClassOf Macrophyte,  The statement
Conifer and Macroalgae SubClassOf SegmentedWorm,  False.
Conifer and Macroalgae SubClassOf LivingThing,  True.
Conifer SubClassOf LivingThing,  True.
Conifer SubClassOf VegetationCover,  The statement
Conifer SubClassOf Microalgae,  False.
Conifer SubClassOf Fungi,  False.
Conifer SubClassOf Arachnid,  False.
Conifer SubClassOf VegetationSpecies,  The statement
Conifer SubClassOf Livestock,  False.
Conifer SubClassOf Sponge,  False.
Conifer SubClassOf Flatworm,  False.
Conifer SubClassOf Diatom,  False.
Conifer SubClassOf FungiTaxonomy,  False.
Conifer SubClassOf MarinePlant,  False.
Conifer SubClassOf Moss,  False.
Conifer SubClassOf Vertebrate,  False.
Conifer SubClassOf Radiolarian,  False.
Conifer SubClassOf Human,  False.
Conifer SubClassOf MarineMicrobiota,  False.
Conifer SubClassOf Animal,  False.
Conifer SubClassOf Flagellate,  False.
Conifer SubClassOf Poultry,  False.
Conifer SubClassOf MarineMammal,  False.
Conifer SubClassOf Amphibian,  False.
Conifer SubClassOf Millipede,  False.
Conifer SubClassOf Plankton,  False.
Conifer SubClassOf Roundworm,  False.
Conifer SubClassOf Microphyte,  The statement
Conifer SubClassOf SlimeMold,  False.
Conifer SubClassOf Microbiota,  False.
Conifer SubClassOf MicrobiotaTaxonomy,  False.
Conifer SubClassOf Coccolithophore,  False.
Conifer SubClassOf Lichen,  False.
Conifer SubClassOf Leaf,  False.
Conifer SubClassOf Pollen,  False.
Conifer SubClassOf Mushroom,  False.
Conifer SubClassOf Fish,  False.
Conifer SubClassOf Reptile,  False.
Conifer SubClassOf MarineAnimal,  False.
Conifer SubClassOf Macroalgae,  False.
Conifer SubClassOf Foraminifer,  False.
Conifer SubClassOf Dairy,  False.
Conifer SubClassOf Liverwort,  False.
Conifer SubClassOf Crustacean,  False.
Conifer SubClassOf Canopy,  False.
Conifer SubClassOf Coral,  False.
Conifer SubClassOf ExoticVegetation,  False.
Conifer SubClassOf Macrophyte,  False.
Conifer SubClassOf SegmentedWorm,  False.
Conifer SubClassOf Bird,  False.
Conifer SubClassOf Fern,  False.
Conifer SubClassOf DominantSpecies,  False.
Conifer SubClassOf BlueGreenAlgae,  False.
Conifer SubClassOf EvergreenVegetation,  The statement
Conifer SubClassOf TreeRing,  False.
Conifer SubClassOf Vegetation,  The statement
Conifer SubClassOf ExoticSpecies,  False.
Conifer SubClassOf Litter,  False.
Conifer SubClassOf Crown,  False.
Conifer SubClassOf Jellyfish,  False.
Conifer SubClassOf Invertebrate,  False.
Conifer SubClassOf Anemone,  False.
Conifer SubClassOf Ciliate,  False.
Conifer SubClassOf Zooplankton,  False.
Conifer SubClassOf FloweringPlant,  False.
Conifer SubClassOf Sporozoan,  False.
Conifer SubClassOf IndigenousVegetation,  False.
Conifer SubClassOf Nutrient,  False.
Conifer SubClassOf IndigenousSpecies,  False.
Conifer SubClassOf MarineInvertebrate,  False.
Conifer SubClassOf Yeast,  False.
Conifer SubClassOf Mammal,  False.
Conifer SubClassOf Protist,  False.
Conifer SubClassOf Centipede,  False.
Conifer SubClassOf Crop,  False.
Conifer SubClassOf Algae,  False.
Conifer SubClassOf Arthropod,  False.
Conifer SubClassOf MarineBird,  False.
Conifer SubClassOf Chlorophyll,  False.
Conifer SubClassOf Mollusk,  False.
Conifer SubClassOf Echinoderm,  False.
Conifer SubClassOf Plant,  The given
Conifer SubClassOf Amoebae,  False.
Conifer SubClassOf Insect,  False.
Conifer SubClassOf Mold,  False.
Conifer SubClassOf Bacteria,  False.
Conifer SubClassOf DeciduousVegetation,  False.
Conifer SubClassOf Phytoplankton,  False.
Amoebae and Roundworm SubClassOf Echinoderm,  False.
Plant and SegmentedWorm SubClassOf Amphibian,  False.
Livestock and Mushroom SubClassOf Algae,  False.
Animal and Millipede SubClassOf Yeast,  False.
Phytoplankton and Zooplankton SubClassOf Leaf,  False.
Millipede and Mushroom SubClassOf Poultry,  False.
Echinoderm and Mammal SubClassOf EvergreenVegetation,  False.
MarinePlant and Mollusk SubClassOf Coral,  False.
Coccolithophore and Conifer SubClassOf Crustacean,  False.
Crustacean and IndigenousSpecies SubClassOf Amoebae,  False.
Dairy and Vegetation SubClassOf FungiTaxonomy,  False.
ExoticVegetation and Yeast SubClassOf MarinePlant,  False.
Diatom and MarineInvertebrate SubClassOf Vertebrate,  False.
TreeRing and VegetationSpecies SubClassOf Sporozoan,  False.
Fish and Nutrient SubClassOf BlueGreenAlgae,  False.
Fern and Yeast SubClassOf VegetationCover,  False.
BlueGreenAlgae and Radiolarian SubClassOf Sponge,  False.
Flatworm and Vertebrate SubClassOf Phytoplankton,  False.
ExoticVegetation and SlimeMold SubClassOf VegetationSpecies,  False.
Chlorophyll and MarineMammal SubClassOf Lichen,  False.
Flagellate and Microphyte SubClassOf Flatworm,  False.
Dairy and Mollusk SubClassOf Yeast,  False.
Mold and Plant SubClassOf Echinoderm,  False.
